,id,date,price,bathrooms,sqft_lot,level
12884,3861470120,2014-11-26,1610000.0,2.75,25807,high_standard
7493,2655500235,2015-04-10,1605000.0,3.5,19088,high_standard
11837,4139910160,2015-04-01,1600000.0,3.25,32840,high_standard
5666,9253900417,2015-01-28,1600000.0,2.5,19593,high_standard
15118,3616600250,2014-05-27,1600000.0,3.25,19000,high_standard
7404,524059148,2014-06-06,1600000.0,3.5,9583,high_standard
15874,7403200050,2014-11-13,1600000.0,2.25,23065,high_standard
1987,1118002090,2014-06-28,1600000.0,4.25,7200,high_standard
7433,9362000080,2015-03-16,1600000.0,3.5,20925,high_standard
527,3225079035,2014-06-18,1600000.0,5.0,230652,high_standard
18628,5318100965,2015-02-17,1600000.0,3.5,3600,high_standard
4189,6613000750,2014-10-01,1600000.0,2.75,5000,high_standard
2449,4389200796,2014-05-22,1600000.0,2.5,12824,high_standard
5368,7215900020,2014-12-09,1600000.0,3.5,9486,high_standard
16301,1130000005,2014-07-15,1600000.0,2.25,5000,high_standard
20824,191100435,2014-09-26,1600000.0,3.75,10125,high_standard
11267,3536900030,2015-02-09,1600000.0,2.75,21052,high_standard
2563,8722100570,2015-04-03,1600000.0,2.25,5735,high_standard
2429,5026900160,2015-04-24,1600000.0,2.5,5374,high_standard
20452,1125079111,2015-04-15,1600000.0,5.5,871200,high_standard
2620,2624059036,2014-10-03,1599950.0,4.5,43123,high_standard
3586,9272200090,2015-02-04,1598890.0,4.5,6000,high_standard
20342,1489300005,2014-08-01,1598000.0,3.75,7500,high_standard
19928,6600000217,2015-04-03,1595000.0,4.25,7757,high_standard
12100,8655000070,2014-06-01,1595000.0,3.0,8239,high_standard
17902,3761100180,2014-09-17,1595000.0,2.5,13341,high_standard
8540,8964800755,2015-01-16,1590000.0,2.25,11131,high_standard
19764,7430200060,2015-04-24,1583000.0,4.0,11063,high_standard
10949,8085400055,2015-04-28,1582500.0,2.5,16304,high_standard
14352,9471201175,2014-05-06,1580000.0,3.25,10920,high_standard
6962,3885806105,2014-05-21,1580000.0,3.25,7200,high_standard
11729,2303900045,2014-06-23,1580000.0,2.5,74487,high_standard
6398,2524049148,2015-03-17,1580000.0,2.75,20031,high_standard
13399,5093301285,2015-03-27,1580000.0,2.5,10500,high_standard
15072,251610020,2015-05-08,1580000.0,2.75,19991,high_standard
722,2225059214,2014-08-08,1578000.0,3.25,51836,high_standard
21597,191100405,2015-04-21,1575000.0,3.25,10125,high_standard
1894,3066120030,2015-01-27,1575000.0,3.75,9916,high_standard
3821,5452301810,2014-09-05,1575000.0,3.75,9240,high_standard
10840,6117502220,2014-11-17,1575000.0,3.0,22672,high_standard
20144,5021900635,2014-10-28,1575000.0,2.0,14250,high_standard
3526,6448000090,2014-05-12,1575000.0,2.75,20150,high_standard
4967,8678500020,2014-12-13,1575000.0,3.5,131116,high_standard
4220,3342104046,2014-07-08,1570000.0,2.25,18226,high_standard
1100,7237500390,2014-11-10,1570000.0,4.5,14731,high_standard
3407,5318100645,2014-05-27,1570000.0,3.75,5850,high_standard
1848,3271800295,2015-02-03,1569500.0,4.5,5800,high_standard
2046,1118001370,2015-01-02,1568000.0,2.75,8828,high_standard
15892,4389200876,2014-07-01,1565000.0,2.75,12750,high_standard
9656,4389200753,2014-08-19,1565000.0,2.75,8570,high_standard
10982,1330300451,2014-12-17,1565000.0,1.75,8500,high_standard
9375,226059096,2014-11-18,1565000.0,4.5,67319,high_standard
10526,624069050,2015-04-07,1565000.0,3.5,323215,high_standard
5958,2524049215,2015-05-01,1564350.0,3.75,17000,high_standard
19956,2311400195,2015-03-03,1563100.0,3.5,8100,high_standard
17470,8084900170,2014-10-23,1562000.0,3.0,16200,high_standard
10979,1925059200,2015-04-07,1557600.0,2.5,17853,high_standard
6868,3262300235,2014-11-26,1555000.0,2.5,16238,high_standard
21505,9468200109,2014-06-17,1555000.0,3.5,6240,high_standard
20933,2652501565,2015-04-23,1550000.0,3.25,4920,high_standard
2181,6448600060,2015-02-26,1550000.0,2.5,20805,high_standard
419,8678500060,2014-07-10,1550000.0,4.25,171626,high_standard
19334,3892500150,2014-05-21,1550000.0,2.5,26027,high_standard
13419,2525049246,2014-10-17,1550000.0,2.25,15593,high_standard
17647,3754501240,2015-02-06,1550000.0,4.0,4600,high_standard
12365,5451300117,2015-04-22,1550000.0,4.0,17677,high_standard
19270,6613000375,2015-03-17,1550000.0,3.5,5000,high_standard
16120,2574900080,2014-05-13,1550000.0,3.25,17458,high_standard
11686,6096500105,2015-04-30,1545000.0,2.25,3000,high_standard
2399,3395000070,2014-09-27,1544500.0,2.75,15139,high_standard
9556,3179100180,2015-05-07,1540000.0,3.25,6960,high_standard
16392,3896100130,2014-06-17,1538000.0,2.25,7599,high_standard
21600,249000205,2014-10-15,1537000.0,3.75,8088,high_standard
7343,4289900005,2014-12-30,1535000.0,3.25,4100,high_standard
15049,8924600020,2014-11-14,1535000.0,4.5,10050,high_standard
19814,3758900075,2014-05-07,1532500.0,4.5,8076,high_standard
8862,2524049257,2014-09-18,1530000.0,2.25,16940,high_standard
1835,7015200335,2014-06-19,1525000.0,3.25,5131,high_standard
5850,3585900500,2015-04-02,1525000.0,4.25,21000,high_standard
7346,4139910250,2015-02-10,1525000.0,3.75,35070,high_standard
5059,1125069153,2014-08-22,1525000.0,3.5,111078,high_standard
15848,5608000190,2014-07-14,1520000.0,3.5,13288,high_standard
14865,2617900035,2014-12-01,1520000.0,3.5,11690,high_standard
19276,2397100705,2014-07-14,1518630.0,4.25,5328,high_standard
5716,9201300020,2014-08-11,1517000.0,2.25,9409,high_standard
6670,5608000630,2014-11-03,1515000.0,4.0,11795,high_standard
8136,2597450620,2014-10-09,1511250.0,2.5,12105,high_standard
20623,1832100055,2014-06-30,1510000.0,3.25,11250,high_standard
3153,1336800015,2014-05-21,1506000.0,3.25,5800,high_standard
216,46100204,2015-02-21,1505000.0,3.0,33474,high_standard
18992,7856400300,2015-03-22,1505000.0,2.5,9400,high_standard
2781,5701500030,2014-06-01,1505000.0,3.5,7232,high_standard
21323,9402800005,2014-10-28,1500000.0,3.5,3610,high_standard
18382,7923250090,2015-03-10,1500000.0,3.0,9015,high_standard
14953,2344300170,2014-08-15,1500000.0,3.5,12240,high_standard
12018,8964800390,2014-05-08,1500000.0,1.75,12757,high_standard
10504,6669200200,2015-03-19,1500000.0,3.25,11500,high_standard
14096,1338800365,2014-05-07,1500000.0,2.5,6480,high_standard
20518,3232200085,2015-04-28,1500000.0,3.5,3959,high_standard
14297,7237500360,2014-11-06,1500000.0,4.25,12968,high_standard
18876,9808700025,2015-02-11,1500000.0,1.5,21374,high_standard
9193,3885804390,2015-04-21,1500000.0,3.25,5222,high_standard
3100,622069006,2014-08-20,1500000.0,5.5,217374,high_standard
14419,629800540,2014-09-09,1500000.0,4.25,26319,high_standard
19466,2397101185,2015-03-03,1500000.0,3.5,5400,high_standard
7064,327000050,2014-12-12,1500000.0,3.25,7199,high_standard
16348,5700004040,2014-09-05,1500000.0,3.25,8505,high_standard
5162,9320200050,2014-12-16,1500000.0,2.75,25697,high_standard
5755,4139490190,2014-07-11,1500000.0,3.5,12426,high_standard
3924,4141800215,2014-11-26,1495000.0,3.75,4000,high_standard
3989,629000615,2014-10-22,1495000.0,3.25,10375,high_standard
7231,6448000020,2015-01-29,1490000.0,2.5,18480,high_standard
16218,9522300010,2015-03-31,1490000.0,3.5,14608,high_standard
4743,31000165,2014-09-11,1490000.0,3.5,7821,high_standard
21344,8835770170,2014-08-22,1488000.0,6.0,279968,high_standard
6952,4139500080,2014-07-18,1488000.0,4.25,13077,high_standard
8692,8835401250,2015-05-06,1485000.0,2.75,6440,high_standard
7550,3885805175,2014-10-01,1485000.0,3.25,7200,high_standard
509,3885805665,2014-06-12,1485000.0,3.75,10800,high_standard
20823,7582700075,2014-10-02,1485000.0,3.5,6120,high_standard
691,5450900060,2014-09-23,1484900.0,2.5,19252,high_standard
9658,4217401035,2015-05-07,1482500.0,2.25,5000,high_standard
20152,8920100066,2014-08-20,1481000.0,3.5,15411,high_standard
14961,5700003810,2014-07-23,1480000.0,2.25,7200,high_standard
2023,3892500070,2014-07-28,1480000.0,3.5,26000,high_standard
20703,5167000140,2014-07-11,1480000.0,3.25,2264,high_standard
5936,2911700020,2014-07-21,1476000.0,2.25,22518,high_standard
17095,4217401365,2014-12-10,1475000.0,3.25,10300,high_standard
8068,5317100530,2014-08-27,1475000.0,3.0,6179,high_standard
14681,4139910180,2015-01-14,1475000.0,4.0,31570,high_standard
13548,6762700515,2015-04-21,1475000.0,2.5,5000,high_standard
11855,1118001360,2015-02-18,1475000.0,2.75,7080,high_standard
5680,6645900010,2014-11-20,1470000.0,2.5,10189,high_standard
15347,4139900050,2014-05-19,1468000.0,3.25,34460,high_standard
7668,6169900580,2014-07-09,1465000.0,4.5,6420,high_standard
14685,98000150,2015-01-02,1465000.0,4.0,22093,high_standard
19986,9551201240,2014-10-30,1465000.0,2.5,4000,high_standard
4757,868001705,2015-02-06,1465000.0,1.5,9900,high_standard
12225,1251200045,2014-06-20,1462500.0,3.25,4800,high_standard
5769,9197800010,2014-10-17,1460000.0,3.5,14353,high_standard
21486,98300230,2015-04-28,1459000.0,4.0,130208,high_standard
17240,1338800280,2014-09-29,1457000.0,1.5,6900,high_standard
17245,1235100328,2015-02-25,1454000.0,4.0,11334,high_standard
8163,1724069079,2015-03-19,1452000.0,3.25,3128,high_standard
450,4055700030,2015-05-02,1450000.0,4.5,24920,high_standard
12217,824059324,2015-03-25,1450000.0,3.5,8301,high_standard
18519,3760500455,2015-02-24,1450000.0,3.5,15720,high_standard
11217,8964800695,2015-03-27,1450000.0,1.75,13529,high_standard
7813,1689400375,2014-08-05,1450000.0,3.25,3900,high_standard
17209,3025300225,2014-10-31,1450000.0,2.75,19865,high_standard
19708,7324900016,2014-10-21,1450000.0,3.5,9090,high_standard
19667,9831200172,2015-02-27,1450000.0,3.5,2199,high_standard
6355,4340000080,2015-03-27,1450000.0,3.5,7809,high_standard
19433,3528900330,2014-07-07,1450000.0,3.25,4103,high_standard
6297,7855000460,2014-10-07,1450000.0,2.75,9671,high_standard
21525,2625069038,2014-11-24,1450000.0,3.5,108865,high_standard
7270,629800380,2014-10-13,1450000.0,3.5,24603,high_standard
11572,6645950070,2015-04-01,1450000.0,3.5,38012,high_standard
551,1373800295,2014-10-13,1450000.0,3.0,6320,high_standard
125,4389200955,2015-03-02,1450000.0,2.75,17789,high_standard
7644,6169901085,2014-08-07,1445000.0,2.5,3600,high_standard
6121,1377300005,2015-04-01,1445000.0,3.5,8580,high_standard
18005,5494000040,2014-12-01,1444000.0,2.75,9547,high_standard
11924,9831200520,2014-10-06,1443920.0,3.0,5000,high_standard
4535,5556300076,2015-04-23,1442500.0,2.25,9705,high_standard
14639,8835900220,2014-08-28,1442500.0,2.5,16637,high_standard
3687,809002680,2014-10-14,1440000.0,1.75,6000,high_standard
8041,2025049111,2014-06-19,1440000.0,3.5,3819,high_standard
8644,5456000025,2014-12-01,1438890.0,3.5,8000,high_standard
6855,1102000527,2014-09-02,1437500.0,3.75,9231,high_standard
6390,4139430250,2015-03-30,1436000.0,3.5,16582,high_standard
19297,856000985,2014-11-06,1430800.0,2.5,7364,high_standard
12104,4232900310,2014-10-29,1430000.0,4.25,3600,high_standard
6823,8964800225,2015-03-03,1430000.0,2.0,12017,high_standard
1818,9290900160,2014-09-11,1430000.0,2.5,27589,high_standard
7135,868002335,2015-03-04,1430000.0,2.75,9204,high_standard
14972,1336800670,2014-12-29,1425000.0,3.0,6240,high_standard
17401,6819100020,2014-05-29,1425000.0,4.25,6000,high_standard
15912,98000130,2015-03-24,1425000.0,5.0,24054,high_standard
16106,4385700425,2014-05-05,1425000.0,2.5,4000,high_standard
11676,7419500200,2015-04-01,1420000.0,3.25,11438,high_standard
5675,7933250050,2014-10-28,1419000.0,3.25,4500,high_standard
18427,4139900120,2014-06-05,1415000.0,5.25,43950,high_standard
3906,4055700378,2014-10-09,1415000.0,3.25,38016,high_standard
19068,6613001241,2014-08-11,1415000.0,3.0,4408,high_standard
18991,7856400300,2014-07-02,1411600.0,2.5,9400,high_standard
19600,284000025,2015-04-20,1410000.0,2.0,18525,high_standard
18892,5427100150,2014-06-26,1410000.0,2.25,16684,high_standard
21520,7237550100,2014-08-25,1408760.0,4.0,50621,high_standard
8838,2524049018,2014-12-05,1406890.0,2.25,16789,high_standard
4627,3225059223,2014-05-19,1405000.0,3.5,10769,high_standard
18914,9253900408,2015-04-08,1400000.0,2.75,19530,high_standard
11226,4054530240,2015-04-27,1400000.0,3.5,66613,high_standard
14013,1336800880,2014-08-22,1400000.0,2.25,5160,high_standard
11874,3931900510,2014-08-29,1400000.0,2.5,7800,high_standard
1423,1370801331,2014-08-04,1400000.0,2.5,9630,high_standard
9133,2102700025,2014-10-09,1400000.0,3.25,9270,high_standard
2314,2451000070,2015-04-02,1400000.0,2.5,8879,high_standard
16253,5315100277,2014-05-13,1400000.0,4.25,7924,high_standard
20005,148000475,2014-05-28,1400000.0,3.25,9160,high_standard
4335,4217401055,2014-05-02,1400000.0,2.5,4000,high_standard
11695,5699000070,2014-05-28,1400000.0,3.25,7000,high_standard
19357,3585300194,2015-03-24,1400000.0,3.25,32700,high_standard
16025,1370801440,2015-03-25,1400000.0,2.5,7815,high_standard
11268,328000160,2014-12-11,1400000.0,3.75,7920,high_standard
3187,1118001645,2015-01-30,1400000.0,3.25,6073,high_standard
4937,1250203070,2014-05-14,1400000.0,2.5,7200,high_standard
10177,1370800935,2014-06-18,1400000.0,2.0,5500,high_standard
11998,2068000270,2014-08-05,1400000.0,3.0,14990,high_standard
2845,9359100750,2014-10-31,1400000.0,4.5,10550,high_standard
16844,8823900290,2015-03-17,1400000.0,4.0,5508,high_standard
314,4139480200,2014-12-09,1400000.0,3.25,12103,high_standard
16524,3303850290,2015-04-09,1400000.0,4.0,22326,high_standard
7236,1245002391,2014-10-22,1400000.0,4.25,6907,high_standard
21150,1692900095,2014-06-18,1399950.0,2.75,10046,high_standard
10390,5316100106,2014-10-10,1399000.0,2.5,3600,high_standard
7501,2525049133,2015-04-02,1398000.0,2.25,14959,high_standard
15245,629000605,2015-02-27,1398000.0,2.5,10044,high_standard
9666,1338300180,2014-07-29,1395710.0,2.25,8640,high_standard
6959,723000114,2014-05-05,1395000.0,3.5,8510,high_standard
16831,2798000020,2014-08-15,1395000.0,3.5,16782,high_standard
15229,1326059142,2014-10-28,1395000.0,3.0,128502,high_standard
7426,2524000050,2014-12-12,1393000.0,3.5,21578,high_standard
18861,3931900580,2015-03-13,1389000.0,3.5,3900,high_standard
16933,6448000010,2015-04-28,1388000.0,2.25,20384,high_standard
19471,2566300100,2015-03-27,1388000.0,1.75,11340,high_standard
9695,524059250,2014-09-22,1388000.0,2.5,17400,high_standard
18655,9829201020,2014-11-18,1388000.0,1.25,6653,high_standard
17412,4122900020,2014-06-26,1388000.0,3.0,20001,high_standard
18256,2225039103,2014-06-26,1387800.0,3.0,5500,high_standard
16359,2579500101,2015-04-21,1387000.0,3.5,10880,high_standard
7008,713500020,2015-04-21,1387000.0,4.5,24767,high_standard
16081,3885801190,2014-07-30,1385000.0,3.5,7200,high_standard
4015,6169901130,2014-09-11,1385000.0,3.0,3600,high_standard
20345,5608000010,2014-08-11,1385000.0,3.5,15365,high_standard
5049,7856410430,2014-05-30,1385000.0,2.75,20000,high_standard
484,2625069070,2015-04-10,1385000.0,3.25,181319,high_standard
2818,5035300850,2014-11-10,1385000.0,3.75,6480,high_standard
18202,3204300455,2014-08-22,1385000.0,2.25,6000,high_standard
313,4139480200,2014-06-18,1384000.0,3.25,12103,high_standard
11207,191100672,2014-05-27,1381000.0,3.75,9525,high_standard
17200,2524049108,2015-05-12,1380000.0,4.25,18827,high_standard
2668,4139500200,2015-03-05,1380000.0,4.5,10312,high_standard
3934,1269200229,2014-07-23,1379900.0,3.25,38038,high_standard
11018,7153200160,2015-01-14,1378600.0,3.25,6360,high_standard
21521,7430500110,2014-12-09,1378000.0,3.5,12230,high_standard
14647,1234000704,2015-04-03,1378000.0,3.5,8680,high_standard
10405,3885804260,2014-10-24,1375000.0,3.5,9523,high_standard
17844,9528105305,2015-01-21,1375000.0,3.5,4500,high_standard
19725,4083306045,2014-10-29,1375000.0,3.75,5042,high_standard
21551,1561750040,2014-12-24,1375000.0,4.5,13405,high_standard
1584,8964800370,2014-10-22,1375000.0,1.5,10572,high_standard
14940,3627800050,2014-07-15,1375000.0,4.0,22763,high_standard
8808,7855200120,2014-05-09,1370000.0,2.75,9450,high_standard
11715,486000520,2014-06-06,1370000.0,2.25,16940,high_standard
6916,9359100101,2015-04-14,1370000.0,2.25,13843,high_standard
16038,4139420430,2014-06-11,1365000.0,3.5,17258,high_standard
270,4054500390,2014-10-07,1365000.0,4.75,57346,high_standard
2339,1724069062,2014-07-14,1365000.0,3.25,3444,high_standard
10111,4217401180,2014-05-30,1365000.0,2.5,6000,high_standard
17690,856001130,2015-02-23,1364000.0,2.5,8960,high_standard
9323,3536900110,2014-10-09,1362500.0,2.0,21318,high_standard
19564,1625069101,2014-07-07,1360000.0,3.0,108900,high_standard
20340,6389970010,2015-03-23,1360000.0,3.5,12626,high_standard
9112,7352200100,2015-02-24,1360000.0,1.75,14138,high_standard
19562,3271800910,2014-07-01,1356920.0,3.5,5800,high_standard
18266,9286000110,2014-08-14,1355000.0,3.75,13990,high_standard
16729,4039800080,2014-05-29,1355000.0,3.5,13703,high_standard
1440,7431500341,2015-04-24,1355000.0,2.5,21399,high_standard
792,8081020370,2014-07-09,1355000.0,3.5,11000,high_standard
10244,1689401230,2014-06-25,1355000.0,1.5,4775,high_standard
3708,822069112,2015-04-23,1350000.0,4.75,89298,high_standard
21321,2387600010,2015-03-03,1350000.0,3.5,12495,high_standard
17930,3625049079,2014-08-01,1350000.0,2.0,9600,high_standard
17569,1370800940,2014-07-21,1350000.0,2.5,5500,high_standard
6545,2581300010,2014-06-09,1350000.0,3.25,15907,high_standard
384,713500030,2014-07-28,1350000.0,3.5,14984,high_standard
17289,6813600605,2015-01-28,1350000.0,4.5,7440,high_standard
10499,8712100350,2014-09-09,1350000.0,3.25,5164,high_standard
4027,8964800930,2015-03-17,1350000.0,2.0,10296,high_standard
16335,191100275,2014-09-26,1350000.0,3.5,9525,high_standard
13770,1795800040,2014-09-03,1350000.0,3.25,20388,high_standard
12705,2804600155,2015-05-07,1350000.0,1.75,3728,high_standard
9519,3401700150,2015-04-23,1350000.0,3.0,38816,high_standard
16582,9103000715,2014-11-12,1350000.0,3.5,5217,high_standard
20174,1424069056,2014-08-05,1350000.0,3.75,61419,high_standard
49,822039084,2015-03-11,1350000.0,2.5,65005,high_standard
6583,8562720420,2015-04-30,1349000.0,3.5,8611,high_standard
9044,4151800410,2014-10-31,1348000.0,3.25,5971,high_standard
16741,629860010,2015-04-29,1348000.0,3.5,9827,high_standard
16004,4122900190,2014-05-12,1346400.0,1.75,20021,high_standard
4674,2998800110,2015-03-25,1345000.0,3.25,4920,high_standard
12349,1251200055,2014-06-26,1340000.0,3.5,5040,high_standard
14923,6613000715,2014-07-21,1340000.0,3.0,4905,high_standard
14199,1370803460,2014-05-07,1340000.0,3.0,5500,high_standard
6518,3885806565,2015-01-30,1339000.0,3.5,6349,high_standard
6477,7936500190,2014-10-21,1339000.0,3.75,34689,high_standard
2254,1922000070,2014-06-09,1339000.0,2.5,19387,high_standard
4426,7781600100,2014-09-05,1338750.0,2.75,38869,high_standard
6561,1025039292,2014-10-30,1337500.0,2.5,21074,high_standard
6770,1336800010,2014-06-13,1335000.0,2.25,5800,high_standard
15840,7351200050,2014-12-18,1335000.0,1.75,13342,high_standard
9333,3324079089,2014-11-21,1335000.0,4.0,202554,high_standard
20244,5317100294,2014-11-13,1333000.0,4.5,5126,high_standard
15297,6169900545,2014-06-25,1330000.0,1.5,2885,high_standard
19895,2579500181,2015-04-07,1330000.0,3.5,9776,high_standard
1471,5452800310,2015-04-20,1328000.0,3.0,10796,high_standard
